,id,user_token,location,business,sex,employment,education,username,url,agrees,thanks,asks,answers,posts,followees,followers,topic1,topic2,topic3,topic4,topic5,hashId
5391,5655,li-da-yuan-shuai,,,male,,,李东,,73129,14078,11,11718,66,641,8842,心理学,生活常识,物理学,文学,学习,2ad81c8a01a31f156ff16a439b926ba8
5392,5656,shang-guan-feng-90,天津,保险,female,保密,,上官风,,2720,1032,11,9,0,39,2399,战争论,,,,,ee34ca3851f793ec02f12c72dd625a8b
5393,5657,xiao-chu,杭州,科研,male,,,小楚,,429,83,11,73,0,4545,365,阅读,书籍推荐,生活,小说,考研,c184cb779cb8490b98a7306106dd4809
5394,5658,leeboobs,天上人间,服装业,male,三更,死去,李坏之,,2476,862,11,31,2,5,1797,电子商务,鲁迅,淘宝网,生活,衣服,c2704df9665c2258dfc70e253d6c768a
5395,5659,chuyu,,,,,,江月何年,,836,244,11,150,0,161,866,社会,历史,Mac,创业,经济,750bcd8beacc40d28f9568587535ed6a
5396,5660,leesoo,,,male,渣打银行（Standard Chartered Bank）,牛津大学 (University of Oxford),Lee Soo,,217,42,11,14,0,93,403,教育,经济学,摇滚乐,电子竞技,留学,330ddc8c9e27689086e910bfdf0616b7
5397,5662,linxinhao,,出版业,male,无,,林欣浩,,1892,351,11,77,0,64,1613,哲学,宗教,编剧,创意,产品设计,831c93534d855c494ddb8f33313146bf
5398,5663,yu-si-er-66,香港,银行,female,,香港大学,雨丝儿,,33500,3354,11,29,0,118,2014,生活,电影,摄影,摄影器材,衣服,5890e1d4b60eabfbe6e8e31918fb391d
5399,5664,zhang-ju-zuo-41,,政府,male,政府机关,耶鲁大学,张局座,,2737,702,11,57,0,1,6854,军事,武器,军事装备,战争,历史,0c3ec84816ac48928f5005eb9509a20c
5400,5665,liu-zhi-82-88,,电子商务,male,,,刘芷,,13,6,11,12,0,4,5,两性关系,女性,淘宝网,自然科学,情感,e8095f31ea23d3658c5b2c1f150b28bf
5401,5666,chen-hao-yu,深圳市,体育健身,male,,,陈皓宇,,36344,7022,11,1122,83,264,106892,足球,体育,篮球,NBA,利物浦（Liverpool FC）,26cbab4902280c2e31a5cc2eca9c2c4b
5402,5667,bo-luo-ming,,,female,,克莱登大学,菠萝明,,8,2,11,1,0,41,3174,音乐,建筑设计,排版,Logo 设计,用户界面设计,bade062a702bc1745a989565d36c2e3f
5403,5668,zued,杭州,互联网,male,,,Zued,,1087,297,11,99,0,167,352,产品经理,电子商务,用户体验设计,摄影,产品设计,c16ba1ed2b5b2c3f56b7c04f1a7b2182
5404,5669,helterskelter,上海,,male,,华东师范大学,helterskelter,,2,0,11,1,0,46,609,哲学,存在主义（Existentialism）,迷幻摇滚（Psychedelic Rock）,海德格尔（Martin Heidegger）,R（编程语言）,db9234465b838b4f49144dc4db793513
5405,5671,qi-yuan-yuan-52,,高等教育,female,,,祁圆圆,,87886,31169,11,77,1,2427,40488,美食,生活方式,推理小说,科幻小说,博弈论,883f7f6a27943b0b04e0146b414ac8a0
5406,5672,flyingrabbit,,高等教育,male,Photographer,,飞天兔,,7535,2136,11,83,5,242,1649,摄影,电影,历史,全能星战,新白娘子传奇,6241df82c641cf69c92265445d56251e
5407,5673,xiao-man-93-81,HK,证券投资,female,,,小曼,,5236,1193,11,4,0,163,428,私募股权（PE）,英国广播公司（BBC）,证券,谢熊猫君食谱,知天下 (知乎栏目),0d2323f472b8a4c3d405d80860af0f38
5408,5674,brodiao,上海,金融,male,,中国人民大学,sharnodo,,87808,16650,11,183,11,240,31214,电影,文案,风险投资（VC）,猫头鹰,香港大学(HKU),0d53bb040a820cc926164b89a46f4924
5409,5675,ma-er-ke-si-ye-niao,,,male,,,马尔克斯夜鸟,,1145,450,11,12,0,12,812,警犬,狗,比特币 (Bitcoin),,,3e5de68dda4bff40a4d21c022d559516
5410,5676,song-xia-yu-19,秦皇岛,高等教育,female,,燕山大学,宋瑕瑜,,444,220,11,31,0,85,457,情感,装修,阅读,自然科学,手工客,40289cf56a3fa063c01686369ad2db7b
5411,5677,Mumagag,北京,艺术娱乐,male,不空文化,南昌大学,王建雄,,39592,9876,11,564,12,220,128442,历史,中国历史,中国古代历史,政治,中国,ded37f2db42101b94eb0a52e2cf402f4
5412,5678,multivac,,,female,,,Multivac,,9690,1679,11,122,11,50,7328,美国漫画,DC Comics,漫威（Marvel）,漫画,超级英雄,07e42f1fe845ad7ff22aabbfdd284de4
5413,5679,chenxi,深圳,互联网,male,魅族,,陈希 Chris,,7099,1348,11,129,6,110,11226,用户体验设计,汽车,汽车行业,张小龙（人物）,智能手机,d6453ff1759c67a3442753b058478aee
5414,5680,hu-shan-yu-gu,青岛,,male,,,湖山雨谷,,69,23,11,29,0,106,33,文学,历史,阅读,足球,调查类问题,0b70d18f75aaeb530eb6a9e9ae0f7a92
5415,5681,sabrina-lee,北京,零售,female,Lululemon,,Sabrina Lee,,2631,784,11,12,7,161,5172,瑜伽,美食,美剧,健身,两性关系,26e438df196e1e7adf22db90053483d7
5416,5682,zhang-chen-62-90,,餐饮,male,,,张辰,,3,2,11,4,0,18,13,餐饮,肯德基（KFC）,魔兽世界,游戏,自然科学,e1c6b91ed0537465df4c35e5a744c975
5417,5683,zheng-xin-long,福建泉州,餐饮,male,,,郑鑫龙,,5938,2659,11,248,22,133,3760,餐饮,创业,开店,生活,一席,11cfa8d16d5f70b240fcd3fdaf46edd4
5418,5684,santiago,,资本投资,male,,,阮志勇,,4782,1592,11,73,20,40,19928,餐饮,餐饮业,创业,商业,创业公司,6484f9dcff337073a9082ef4bba01b50
5419,5685,zhang-zhihao,日本东京,医疗服务,male,放射线医学综合研究所,医学,张志浩,,51403,20604,11,46,4,557,128484,日本,移民,死亡,医学,法律,6cec73c1ad2f13559bf13c59b2f455b2
5420,5686,zhong-wen-71,,临床医疗,male,,,钟文,,289730,58921,11,5344,0,510,88530,医学,腰椎间盘突出,骨科,颈椎病,生活,abbbb41790b89de00b35a8b3aab0fab5
5421,5687,lujunxu,美国 密歇根州,互联网,female,,密歇根大学 (University of Michigan),卢俊旭,,1747,337,11,7,0,22,632,Adobe Photoshop,摄影,旅行,iPhone 摄影,装修,df49bc0444f292bc690bbae01ee8a474
5422,5688,zhou-yu-qing-43-2,,,female,,,十日雨,,273,48,11,16,0,139,180,电影,文学,生活,王家卫（导演）,服饰搭配,1dfff091828e5d5dfd975db3549fce65
5423,5689,azulwang,福州,互联网,male,,福建师范大学,Azulwang,,9901,1092,11,62,4,57,343,产品经理,交互设计,K12,在线教育,日本,efd05e7335ced69ac54abf261b76074c
5424,5690,wang-xiao-ma-19,,林业,female,,,王小马,,953,248,11,135,0,685,466,心理学,抑郁症,文身,健身,科幻,ec9bd89766fdac0900bfdc34f1803e22
5425,5691,wang-jia-yi-13-52,北京,,female,,,九十九,,3762,1017,11,40,0,897,7233,生活,情商,北京户口,反讽类问题,声音训练,9d27b8ccc8b6bdfbf62050a5f9caf4f3
5426,5692,wang-zi-qi-48-72,,,female,,,王子淇,,1353,424,11,7,0,22,202,健身,跑步,互联网,巴基斯坦伊斯兰共和国,装修,a9bbc5cb52a107c5c192c797f1ba64e3
5427,5693,feng-de-de-57,北京,互联网,female,,,冯的的,,7211,2955,11,13,0,240,2779,跑步,健身,马拉松,运动,跑步爱好者,dbbe308f332375c2cc7ab664aecc483d
5428,5694,monica-10-2,,制药,female,,,我想孤独是鱼,,2636,935,11,5,0,34,145,跑步,健身,生活,自然科学,宜家家居 (IKEA),527a3caa282ab8cdfbf5315c9a849909
5429,5695,Estelle099,深圳,,female,,,姑凉与酒,,314,86,11,41,0,24,40,生活,深圳工作,跑步,人际交往,旅行,7a1f5186882b4b3da0d51329d69c62d6
5430,5696,bbow,杭州,互联网,male,淘工作,Hogwarts School of Witchcraft and Wizardry,溏心,,68793,8666,11,691,1,591,3175,生活,调查类问题,脑洞,文学,电影,213eed26532863ac5611865eee5199f5
5431,5697,blk182,天津,互联网,male,,,鼓鼓,,17371,2038,11,1553,0,213,1229,调查类问题,互联网,生活,苹果公司 (Apple Inc.),iPhone,e42d2ca3a0861d09b7977ae97b23b1c1
5432,5698,lu-xiao-lu-24-83,新加坡,科研,female,,新加坡管理大学,鹿同学,,3191,775,11,8,0,599,1095,运动,体育,考古,文物,冷知识,6bc6bf0f6356215bbbffd45bdd448ce9
5433,5699,TravisL,墨尔本 (Melbourne),高等教育,male,,,Travis L,,21264,4578,11,9354,0,0,1391,篮球,英语,美剧,美食,科普,7682fee3640cfcf0e0f84c88a06f8bc3
5434,5700,ding-ding-li-xian-ji-77,东京,,female,,武藏野美术大学,罐头汪,,20155,4483,11,133,0,324,4784,X 是种怎样的体验,生活,日本,剑侠情缘网络版叁,美食,fb7153c0d44753cf785a4cc91b906b4a
5435,5701,gu-lu-liyan,,,female,,,咕噜Liyan,,48664,13622,11,17,0,52,13661,生活,电影,锻炼,减肥,美食,f7d5ed8e3f7e68f769cb968e18640144
5436,5703,yo-da-111,杭州,互联网,female,,,Yoda Yoda,,13548,1830,11,183,15,1485,7367,中医,政治,历史,法律,算命,21318079e2b4309e0f2249d5067b8624
5437,5704,hu-lan-13,变态绅士,,male,有点意思的,实力卖萌,胡岚,,194129,36095,11,140,7,112,71554,电影,生活,情感,影视评论,人际交往,b4c5f63e24e11a35923187a8779c87b9
5438,5705,zhou-xiao-nong,,,male,,,周晓农,,124513,40024,11,1325,15,500,487125,经济,人生,经济学,知乎,哲学,fe0e9b1d4c51c5ee6c856a5c2c20aa29
5439,5708,wangbohan,北京,法律,male,中国海油,四川大学,王博涵,,59183,16962,11,353,0,606,71588,军事,武器,飞机,战争,法律,111c892f67bd0d0f5c05a4878242032a
5440,5709,xie-zhou-77,廣州,,female,,廣州大學,Chau,,347,69,11,9,0,18,30,夏洛克・福尔摩斯（Sherlock Holmes）,旅行,地理学,城市,电影推荐,dbe8695f3f058afdfb2adb6a531321c6
5441,5710,Tinypencil,,,female,,,Tinypencil,,30,8,11,3,0,47,19,哲学,美学,四大会计师事务所,新西兰留学,编剧,b92c5bf23be96c6ac17386347df999d2
5442,5711,sun-jian-4-68,,法律,male,,,jungle,,0,0,11,0,0,19,26,啤酒,健身,肌肉训练,,,9e892c37ac944487ac56511c5ed9e952
5443,5712,xiang-xin-9,,信息传媒,female,,,向心,,0,0,11,0,0,21,31,互联网,人文,投资,商业,健身,6400b7413f15907835a796153a7d15b3
5444,5713,onlyswan,,,female,,,民航宝宝-万万,,16713,3831,11,386,0,1638,44792,知乎,社交网络,民航,心理学,恋爱,a80a326a97a2b47982ba4ec59a6a5358
5445,5714,Samhero,,,male,,孝陵卫皇家理工学院,Samhero,,21603,3773,11,99,65,115,24540,朝鲜,军事,历史,冷知识,武器,1ee7cfff26df3279d51d02b25b25c08f
5446,5715,cheng-bai-94,北京,创意艺术,female,,北电,程白,,3961,880,11,16,68,30,3009,电影,编剧,人文,美国电影,影视评论,4add89106915e76574b453aee71c6365
5447,5716,railwaywhale,,,male,,求学者,铁道上的蓝鲸,,2769,603,11,27,1,71,717,生活,设计,科技,日本文化,文学,53d7e1bc278e8f006757db0ff1774c86
5448,5717,divinites,爱丁堡,高等教育,male,爱丁堡大学 (University of Edinburgh),图卢兹经济学院,司马懿,,85494,16142,11,242,73,100,66826,经济学,历史,博弈论,三国,教育,06916ab5292b620917a7be1b4945a19d
5449,5718,a-lang-88-77,北京,出版业,male,大鱼互动网络技术有限公司,,阿郎,,29763,5514,11,127,21,13,12763,电影,导演,电影推荐,电影产业,美国电影,329263d04c6a3a9b731c005cbe11dc1c
5450,5719,han-rui-101,美国,,male,,威斯康星大学麦迪逊分校 (WISC),韩锐,,4907,1657,11,26,7,260,12764,保时捷,,,,,cd483cdee88a84bf169c1c43ff4eb2cc
5451,5720,guquanzhoukan,北京,法律,male,北京大成律师事务所,北京大学法学院,邓永泉,,8197,2984,11,78,36,650,9453,法律,公司法,股权,企业并购,投资,390d5e32aeadcbe91206ab557ff8f80d
5452,5721,shi-nian-yi,,,male,,,十年一,,72034,16258,11,1312,8,147,33283,股票,每日股市分析,足球,期货,历史,06ea50d8f4dc57b0911244f07d80a2e7
5453,5722,cody-16,北京,互联网,male,云锋金融,,Cody,,33201,7187,11,187,28,1039,21163,美股,投资,经济学,心理学,电子商务,765a7000218091a43ded4162ec335345
5454,5723,he-zi-yin-57,天津,证券投资,male,,,何子垠,,20245,7348,11,325,16,478,31394,股票,期货,金融,投资,交易员,ef807c870c5799e2cd921ba7eb10d529
5455,5724,yuan-you-64,,铁路运输,male,中国铁路总公司,,元祐,,6212,825,11,8,0,99,811,铁路,高铁,动车,中国铁路高速（CRH）,轨道列车,4f22215c3f8e7cf266e5f7945579a359
5456,5725,qian-li-20-12,北京,,male,qianlieyes creative|千里眼,SUPINFOCOM,骞里,,17469,2945,11,93,1,218,2471,电影,生活,Autodesk 3ds Max,文化,动画,889572b3c61b51bcab1b8137f8c1d2e5
5457,5726,wenyang1990,郑州,铁路运输,male,,兰州交通大学,库尔,,2678,572,11,172,0,307,751,轨道列车,高铁,单片机,铁路,动车,997e6c69d820bc0b52356d89dbd3ad85
5458,5727,huang-si-mai,上海,咨询分析,female,日立（HITACHI）,XISU,Maimai,,6287,1808,11,25,0,153,6122,生活,X 是种怎样的体验,健身,心理学,日本文化,e681a7418264c2fd83bf94b028271edf
5459,5728,flytodie,,,,,,伊卡洛斯之翼,,2829,629,11,169,0,68,8460,产品经理,音乐,产品,摇滚乐,互联网产品,15d82f05d3eb48d0d645491843f5f4be
5460,5729,qia-qi-59,东莞,,female,,,卡其,,4,4,11,17,0,207,20,美食,烹饪,化学,烘焙,CorelDRAW,6540340f7b63e99a199c939c59aa2220
5461,5730,leo-li-68,,,female,,,Leo Li,,4,2,11,6,0,15,6,恋爱,X 是种怎样的体验,男朋友,运动,电影,eab38771e912a7da5e2139a7361bd86f
5462,5731,you-zao-62,江西,旅游,female,,,游藻,,473,111,11,139,0,226,147,生活,人际交往,恋爱,两性关系,电影,362abbebc875eaf24e52e3ca158aa48f
5463,5732,li-xue-yan-99-20,北京大学,高等教育,female,,北京大学,李雪妍,,129,42,11,4,0,86,126,拉丁舞,减肥,舞蹈,公主病,樱桃小丸子,67bc07a5bee56e60b31518fbd8d467f6
5464,5733,xu-jing-38-49,,,female,,,须臾小小小,,27,7,11,6,0,203,78,生活,服饰搭配,职业发展,自然科学,SOAP,90786fc080cf591fe0ec1b6338574d2d
5465,5734,zhao-bing-ji,杭州,,female,,,赵冰洁,,0,0,11,0,0,27,23,择业指导,职业发展,职业选择,工作,行业研究,651e0e48cf22cf9097bd00ec2adbfb4c
5466,5735,shu-xiong-84,,,female,,,树熊,,485,118,11,65,0,95,207,健身,减肥,心理,灵异事件,医学,f777f010f592a737b997391c435db2e3
5467,5736,mei-bu-shuo-hua,河南郑州市,教育,female,某报,,妹不说话,,760,216,11,16,0,8,265,健身,生活,瑜伽,旅行,生活常识,7541ff690b0d84e3e072db3d22f94f36
5468,5737,wu-shi-shi-69,海外,,female,守护雅人叔,,Iris,,21964,7546,11,169,0,381,6864,生活,情感,恋爱,两性关系,人生,e03d01690c77eb98fc3aa129bfaa19b7
5469,5738,ye-ming-l7,上海,公关,female,,,夜溟,,101630,18915,11,208,27,584,20082,心理学,写作,诗词,心理咨询,三体（系列小说）,58a7556345ca0d391cd26319afcfe09b
5470,5739,sun-wu-jing-91,苏州,基础教育,female,苏州市枫桥中心小学,常熟理工学院,孙悟静,,3254,1132,11,21,0,106,1052,生活,健身,教育,苏州,人文,19b03dd1902e527a1527896b53502827
5471,5740,mei-ou-xi-mi,南京,人力资源,female,,,湄鸥西米,,92,26,11,2,0,5,57,健身,电影,创业者,iOS 应用推荐,自然科学,d88b018e2518b09c9fa8c90b95be410d
5472,5741,shou007,北京,体育健身,female,,,兽兽,,1943,662,11,7,0,2,539,减肥,健身,健康,运动,瘦腿,d6c535b250cb21529a92ea44e1727f88
5473,5742,byatt,上海,,female,,,素年锦时,,0,0,11,0,0,6,3139,心理,爱情,英语口语,大脑,瘦腰,eef54fb990bed967e6fca9b856b16eb7
5474,5743,heyxiaobai,杭州,互联网,female,阿里巴巴,宁波大学,公子小白,,1131,306,11,81,0,56,972,信用卡,运动,美食,音乐,减肥,737c21603ee1bccc5e572b0c036c4b3e
5475,5744,tang-tang-70-75,,高等教育,female,,,糖糖,,0,0,11,0,0,83,1633,行尸走肉（美剧）,海淘,法律博士 (J.D.),Kindle,人文,fde30a99b48423223548d463037f051c
5476,5745,chu-yun-shen,北京,,female,,,楚云深,,5594,1850,11,46,0,6,811,恋爱,淘宝网,恋爱心理,生活,电子商务,a9554d96d06ef814b52574b469ba872a
5477,5746,wu-yan-hui-yu-74,深圳,房地产,male,,美国布鲁弗莱(Blue Fly)大学,建筑喵Meowarch,,37317,7830,11,499,19,541,6680,历史,建筑设计,城市规划,文学,阅读,cb0c23c4626a58089d3ee650e1da1abd
5478,5747,diandian77,,房地产,female,,,咩咩酱,,29686,5584,11,504,0,139,20744,生活,建筑,脑洞,文学,建筑设计,64b5082a0a8f5919906b7d4c41aa3b7a
5479,5748,shi-da-chui-38,南京,,male,,,施大锤,,4333,740,11,11,0,252,1319,艺术,物理学,绘画,自然科学,数学,090cd5e5606dcc131d3808ad3ee21892
5480,5749,wang-dan-dan-61,,,male,,,七号,,1708,358,11,14,0,5,727,摄影,Adobe Photoshop,摄影技巧,照片,摄影后期技术,151c943e84dfea4b6b9c8e23ed286270
5481,5750,a-tao-31,上海,,male,,,阿涛,,17330,2823,11,224,5,215,629,相声,相声演员,郭德纲,曲艺,炉石传说（Hearthstone）,47a3d2c1d2be10157f8bfc92bee31bb8
5482,5751,song-xiu-lin,江苏,房地产,male,乡镇企业,清华大学,雨落长川,,17570,2935,11,925,0,120,3618,高考,教育,清华大学,就业,考研,7f0ac39471ba9072bd9d31855b99cc9c
5483,5752,wangoldfive,北京,科研,male,,北京科技大学,姓施的瓦辛格,,41396,10442,11,2144,36,522,10393,Adobe Photoshop,设计,平面设计,物理学,化学,82b580c5969d5dc1ffb2f7b7cbe0f4ea
5484,5753,hai-xiang-ta,,,male,,,桑土公的肚子,,159201,30350,11,37,2,190,63711,金庸,倒立,声乐,运营,史前文明,55f05e75409e7926870f62742e47fd1f
5485,5754,desperado-15,北京,临床医疗,male,骨科,PKU HSC,Desperado,,23418,2912,11,323,0,412,4731,医学,骨科,化学,枪械,人际交往,3c4e669a701c1908f1995e2429ff187a
5486,5755,kai-yuan-ge,亚利桑那,计算机软件,male,,亚利桑那州立大学（Arizona State University),开源哥,,32289,4367,11,1475,5,239,9450,Linux,数学,Java,互联网,Android,1d56ab293e529b7d78acfe621d8173ed
5487,5756,ljaston1993,,铁路运输,male,上海铁路局,,巴甫洛夫的狗,,1466,177,11,375,0,62,211,生活,历史,电影,体育,文化,a7de6e6eb31e8c30ea70d5ee9b53e4cf
5488,5757,zhongyu666,,,male,金融,,钟瑜,,512765,76486,11,1104,0,30,107498,生活,恋爱,X 是种怎样的体验,两性关系,社会,eef16fdc486db54454ccb950db6355d0
5489,5758,qin-qi-6,,,female,,,Kiki大魔王,,0,0,11,1,0,1,1,情感,感情,心理学,职业发展,自然科学,993a671528cad1c7d30e8d442393e5a9
5490,5759,pang-niu-niu-1,上海,汽车,female,,,Mo酱,,316,149,11,6,0,53,45,旅行,自然科学,摄影,健身,心理学,38ec1b0e155b7d15c8cc55c6f3ce2106
5491,5760,hei-lao-zi-yitiao,武汉,铁路运输,male,,武汉铁路职业技术学院,莫罗,,190,32,11,82,0,32,17,铁路,生活,电影,游戏,美食,50809856989f125051c01ab066e7aa60
5492,5761,cai-zhen-yuan-40,学在北京,,male,,清华大学,蔡振原,,17184,579,11,14,39,155,31027,PPT,设计,苹果公司 (Apple Inc.),平面设计,工业设计,46508e80ba20dc8426b69e48bb5fbad0
5493,5762,xu-zheng-36-39,,,,,,徐峥,,17320,3210,11,1,0,0,25331,港囧,,,,,8da5fe2ff3a82ddeb3672cda7cf390ce
5494,5763,li-zhi-ming-68,北京,互联网,male,饭否,北京科技大学,李志明,,112,15,11,1,0,24,796,职业发展,自然科学,日本文化,创业公司,职场,0d471883a2011f91c48118c475d04ccc
5495,5764,cmjokers,北京,创意艺术,male,不上班俱乐部,四川美术学院,CMJ骆驼,,0,0,11,0,0,3,415,文学,漫画,日本漫画,,,a7650a24de3592f5c33d4a2e66988809
5496,5765,zhu-ge-jue,,政府,male,,,诸葛决,,357,83,11,24,0,15,64,摄影,摄影器材,摄影技术,,,5073ae971b2b81dba33bad854aa7e118
5497,5766,tang-jia-yin-17-35,,,female,,,佳音,,27,14,11,26,0,33,6,美容护肤,X 是种怎样的体验,护肤品,冷知识,哈利·波特,4a99bc85f6bd74ea22ce814ab01eb4d4
5498,5767,peng-xian-sen-41,武汉,创意艺术,male,,湖北美术学院,彭先森,,2024,624,11,114,0,58,1350,绘画,素描,绘画基础,摄影,摄影技术,1dd356defe82544a896e227551a1f3d5
5499,5768,noiron,南京,互联网,male,,厦门大学,吴锴,,14080,2268,11,72,1,287,2005,科幻,阅读,武侠,书籍,前端开发,9e1ee7796dda68b4d6362af8d0d69fe4
5500,5769,xing-xing-7-33,,互联网,female,运营,中山大学（SYSU）,星星,,17381,4312,11,181,0,120,7234,生活,音乐,书籍推荐,健康,旅行,87e97b6a823b0c663f0408ba7c3755c7
5501,5770,li-you-xi-36,日本,艺术娱乐,male,无业,新宿西口,李有希,,25574,6120,11,155,0,455,5576,历史,日本,设计,艺术,教育,1c7624d86a8e2271160f8a393bc2d419
5502,5771,crystal-61,北京,互联网,female,,天津大学（TJU）,大红狍,,11438,2368,11,34,0,313,8113,两性关系,调查类问题,X 是种怎样的体验,健身,文身,09cd4bb4d6c7b02f4f4f7088e0b2b676
5503,5772,yezilaoshi,,,female,,,叶子,,1814,438,11,3,0,158,2255,日语,互联网,沪江网,电影,Android 开发,9571d59c2d67889a770d0e825d7aa9b5
5504,5773,asuka301,上海,汽车,female,福特中国,The University of York,你不认识的Asuka,,5657,1043,11,29,0,175,10219,X 是种怎样的体验,生活,动漫,美食,摄影,1b568394a2bc2264927e7602e7ec13a4
5505,5774,che-lu,北京,广告,male,,,车路,,7979,2266,11,511,16,227,4395,广告,市场营销,设计,法律,汽车,312486cfeeb62b883a26d931c6c2b520
5506,5775,da-bao-33,北京,广告,male,创业汪,,大宝,,17202,2194,11,52,0,239,2391,广告,设计,创业,创意,心理学,c37739fa3a7f9c3223041c2471cb0482
5507,5776,happy-tree-friends,旧金山 (San Francisco),艺术娱乐,male,Mondo Media,,快乐树朋友,,10382,1636,11,910,0,959,1592,英语,美国,政治,英语学习,留学美国,8a78a2a7b6aa13538f23670d85e09f6b
5508,5777,rainyflowers,,财务,female,,,Layla李,,1855,440,11,81,0,67,402,生活,汉服,动漫,历史,文学,8d9c4b7b6c76301c70a5879fd2ff0177
